-161.034729,93.019707,-398.629242,2789.000000
-161.772308,93.028053,-396.425049,2790.000000
-161.916519,93.029839,-395.974945,2791.000000
-162.202866,93.034225,-395.062836,2793.000000
-162.628326,93.041214,-393.665680,2793.000000
-162.768616,93.043442,-393.193420,2795.000000
-163.180115,93.051010,-391.757629,2796.000000
-163.450027,93.057144,-390.781036,2796.000000
-163.583862,93.060303,-390.287384,2797.000000
-163.978973,93.069695,-388.784027,2799.000000
-164.234146,93.076393,-387.766479,2799.000000
-164.359711,93.080032,-387.252136,2801.000000
-164.606873,93.087509,-386.211121,2801.000000
-164.727112,93.091446,-385.686096,2802.000000
-165.072220,93.103882,-384.108246,2804.000000
-165.294632,93.111572,-383.041870,2804.000000
-165.619568,93.122093,-381.405426,2806.000000
-165.723999,93.125511,-380.858826,2807.000000
-165.826675,93.129128,-380.309845,2808.000000
-166.028870,93.136887,-379.201996,2809.000000
-166.327103,93.148872,-377.512939,2810.000000
-166.425247,93.152855,-376.942474,2811.000000
-166.619537,93.160942,-375.790009,2813.000000
-166.905777,93.173523,-374.033264,2814.000000
-166.998566,93.178024,-373.442352,2815.000000
-167.360153,93.196075,-371.048920,2817.000000
-167.448959,93.200157,-370.441986,2817.000000
-167.537659,93.204109,-369.828888,2820.000000
-167.973969,93.222725,-366.717468,2821.000000
-168.060089,93.226494,-366.084015,2822.000000
-168.484879,93.245445,-362.852386,2825.000000
-168.568283,93.249008,-362.195312,2826.000000
-168.976730,93.265152,-358.854645,2829.000000
-169.056946,93.267975,-358.172028,2830.000000
-169.136154,93.270706,-357.488495,2832.000000
-169.518326,93.285652,-354.033691,2833.000000
-169.592117,93.288742,-353.338531,2836.000000
-169.811707,93.295486,-351.235901,2837.000000
-169.956863,93.299095,-349.818085,2838.000000
-170.028854,93.300827,-349.106995,2840.000000
-170.386444,93.306786,-345.491913,2842.000000
-170.457108,93.308060,-344.758270,2843.000000
-170.527527,93.309387,-344.020996,2845.000000
-170.808578,93.314209,-341.036804,2847.000000
-170.949570,93.315895,-339.522888,2849.000000
-171.234055,93.316719,-336.449921,2851.000000
-171.377884,93.316589,-334.891571,2855.000000
-171.595276,93.315994,-332.533569,2855.000000
-171.668243,93.315727,-331.741791,2856.000000
-172.188660,93.314438,-326.108002,2862.000000
-172.265381,93.314293,-325.289856,2863.000000
-172.421997,93.314110,-323.644897,2864.000000
-172.502029,93.313820,-322.818756,2866.000000
-172.665115,93.312843,-321.152893,2867.000000
-172.747543,93.312202,-320.317810,2869.000000
-173.169662,93.307457,-316.092834,2872.000000
-173.255478,93.306320,-315.240265,2874.000000
-173.428314,93.304184,-313.525970,2874.000000
-173.689957,93.301888,-310.934479,2877.000000
-173.777023,93.301857,-310.072357,2879.000000
-173.951599,93.302002,-308.344025,2880.000000
-174.216110,93.299522,-305.725464,2882.000000
-174.304916,93.298233,-304.846313,2884.000000
-174.574066,93.295738,-302.181213,2887.000000
-174.754379,93.295822,-300.395355,2888.000000
-174.844925,93.296242,-299.498199,2889.000000
-175.301804,93.299210,-294.970703,2893.000000
-175.393997,93.299728,-294.056915,2894.000000
-175.486465,93.300232,-293.140411,2895.000000
-175.953049,93.302528,-288.514526,2900.000000
-176.048538,93.302979,-287.567413,2901.000000
-176.142838,93.303391,-286.632111,2902.000000
-176.237381,93.303802,-285.694183,2904.000000
-176.522522,93.305016,-282.864807,2905.000000
-176.618057,93.305412,-281.916534,2907.000000
-176.809845,93.306290,-280.012360,2910.000000
-177.099350,93.307236,-277.136719,2911.000000
-177.196457,93.307556,-276.171936,2912.000000
-177.293640,93.307945,-275.206146,2913.000000
-177.391403,93.308357,-274.234497,2915.000000
-177.685028,93.309654,-271.315186,2917.000000
-177.783432,93.310204,-270.336487,2921.000000
-178.179718,93.313667,-266.393677,2922.000000
-178.279160,93.314728,-265.404053,2923.000000
-178.378952,93.315849,-264.410889,2925.000000
-178.680466,93.319397,-261.409424,2928.000000
-178.882782,93.321472,-259.395264,2929.000000
-178.983765,93.322182,-258.389923,2930.000000
-179.084885,93.322731,-257.383270,2933.000000
-179.387573,93.324921,-254.369202,2934.000000
-179.488403,93.325676,-253.365051,2935.000000
-179.589417,93.326073,-252.359039,2936.000000
-179.690674,93.325966,-251.350479,2937.000000
-179.792206,93.325424,-250.339264,2939.000000
-179.995346,93.323708,-248.308868,2941.000000
-180.196823,93.322578,-246.268753,2942.000000
-180.296249,93.322716,-245.245392,2945.000000
-180.585983,93.325661,-242.162354,2946.000000
-180.679474,93.327019,-241.130295,2947.000000
-180.771790,93.328384,-240.096115,2948.000000
-180.863113,93.329666,-239.059830,2949.000000
-181.132477,93.332764,-235.935287,2953.000000
-181.309448,93.334564,-233.841278,2954.000000
-181.398392,93.335495,-232.781158,2956.000000
-181.486267,93.336456,-231.730423,2958.000000
-181.837448,93.340630,-227.506821,2961.000000
-181.924850,93.341789,-226.446259,2964.000000
-182.350708,93.347794,-221.110916,2967.000000
-182.431458,93.348862,-220.038483,2971.000000
-182.802612,93.352516,-214.638412,2974.000000
-182.871185,93.352798,-213.554184,2975.000000
-183.198212,93.352631,-208.097992,2980.000000
-183.261887,93.352493,-206.999359,2981.000000
-183.514801,93.352020,-202.588730,2986.000000
-183.577789,93.351845,-201.484497,2987.000000
-183.640793,93.351715,-200.378525,2988.000000
-184.020370,93.351570,-193.705627,2995.000000
-184.083893,93.351646,-192.587814,2997.000000
-184.403229,93.352524,-186.963379,3002.000000
-184.467148,93.352753,-185.835770,3004.000000
-184.658859,93.353271,-182.424683,3007.000000
-184.783096,93.353378,-180.154831,3008.000000
-184.843613,93.353378,-179.017517,3011.000000
-185.073410,93.353462,-174.447037,3014.000000
-185.128342,93.353584,-173.301727,3015.000000
-185.182465,93.353752,-172.154861,3019.000000
-185.341187,93.354500,-168.705078,3021.000000
-185.445160,93.354927,-166.397705,3022.000000
-185.496872,93.355042,-165.241791,3024.000000
-185.754608,93.354782,-159.440506,3029.000000
-185.806152,93.354599,-158.275970,3031.000000
-185.960800,93.354195,-154.773895,3035.000000
-186.064041,93.354431,-152.432983,3036.000000
-186.115601,93.354958,-151.262329,3040.000000
-186.269211,93.357689,-147.750305,3042.000000
-186.418381,93.358261,-144.231720,3044.000000
-186.466568,93.357910,-143.055252,3046.000000
-186.514999,93.357559,-141.854752,3047.000000
-186.699265,93.357048,-137.129364,3051.000000
-186.744171,93.357086,-135.944809,3057.000000
-186.965576,93.356331,-130.003113,3059.000000
-187.009537,93.355888,-128.811035,3061.000000
-187.229355,93.353378,-122.830391,3066.000000
-187.273300,93.352898,-121.630928,3068.000000
-187.361603,93.352020,-119.221024,3071.000000
-187.493713,93.350960,-115.608086,3073.000000
-187.537750,93.350639,-114.401367,3075.000000
-187.626282,93.349998,-111.975258,3078.000000
-187.758667,93.348907,-108.340866,3080.000000
-187.802795,93.348495,-107.127060,3082.000000
-187.846924,93.348083,-105.912086,3083.000000
-187.979538,93.347023,-102.260223,3086.000000
-188.023758,93.346672,-101.040138,3088.000000
-188.068161,93.346252,-99.814453,3089.000000
-188.112381,93.345795,-98.592560,3091.000000
-188.200821,93.344879,-96.145264,3094.000000
-188.289291,93.343842,-93.693413,3095.000000
-188.333603,93.343445,-92.465416,3096.000000
-188.378006,93.343277,-91.233345,3100.000000
-188.511368,93.342773,-87.531654,3101.000000
-188.600174,93.342133,-85.063530,3104.000000
-188.644760,93.341667,-83.824844,3106.000000
-188.867737,93.329765,-77.624710,3111.000000
-188.912399,93.325333,-76.383179,3115.000000
-189.046616,93.316620,-72.646385,3116.000000
-189.091248,93.316109,-71.400635,3117.000000
-189.135925,93.317284,-70.151283,3119.000000
-189.180603,93.319962,-68.900444,3122.000000
-189.311401,93.342262,-65.153557,3124.000000
-189.399399,93.358650,-62.649658,3126.000000
-189.443665,93.363960,-61.394413,3130.000000
-189.576859,93.368935,-57.624008,3131.000000
-189.665756,93.366142,-55.109379,3134.000000
-189.710251,93.363457,-53.850590,3137.000000
-189.936523,93.345757,-47.536404,3141.000000
-190.241791,93.336998,-39.927422,3149.000000
-190.298553,93.335587,-38.655331,3151.000000
-190.416260,93.333099,-36.113312,3154.000000
-190.664780,93.332390,-31.014946,3158.000000
-190.728638,93.332802,-29.738379,3160.000000
-190.857666,93.333305,-27.179403,3164.000000
-191.053101,93.332603,-23.329576,3165.000000
-191.118286,93.332069,-22.048468,3168.000000
-191.248810,93.330986,-19.483606,3172.000000
-191.444870,93.329903,-15.629777,3173.000000
-191.510452,93.329742,-14.339693,3176.000000
-191.772858,93.329376,-9.169775,3180.000000
-191.837860,93.329285,-7.879182,3181.000000
-191.902359,93.329193,-6.587729,3184.000000
-192.028976,93.329010,-4.002235,3187.000000
-192.210495,93.328690,-0.095021,3189.000000
-192.268173,93.328552,1.201631,3190.000000
-192.324753,93.328377,2.499135,3191.000000
-192.434952,93.327965,5.096670,3195.000000
-192.542389,93.327423,7.707016,3197.000000
-192.595062,93.327103,9.008666,3199.000000
-192.854355,93.325516,15.528845,3204.000000
-192.905853,93.325241,16.835222,3207.000000
-193.008759,93.324776,19.450272,3210.000000
-193.214615,93.323975,24.689459,3214.000000
-193.266159,93.323738,26.001122,3217.000000
-193.420898,93.322609,29.940525,3220.000000
-193.524170,93.321777,32.570450,3221.000000
-193.575806,93.321472,33.886497,3223.000000
-193.834442,93.320755,40.484444,3229.000000
-193.886169,93.320724,41.804737,3233.000000
-194.041443,93.320763,45.771294,3236.000000
-194.145447,93.320709,48.431129,3237.000000
-194.197266,93.320618,49.755543,3239.000000
-194.352722,93.320282,53.733646,3243.000000
-194.456360,93.320099,56.388474,3245.000000
-194.508179,93.320007,57.716869,3247.000000
-194.715546,93.319771,63.039143,3252.000000
-194.767365,93.319725,64.370773,3253.000000
-194.819183,93.319679,65.703026,3259.000000
-195.027100,93.319420,71.051552,3260.000000
-195.078934,93.319405,72.386940,3261.000000
-195.130783,93.319405,73.722946,3265.000000
-195.443161,93.319199,81.778404,3271.000000
-195.495071,93.319244,83.118660,3273.000000
-195.598938,93.319565,85.800934,3277.000000
-195.756256,93.319717,89.824989,3279.000000
-195.809631,93.319656,91.163132,3281.000000
-195.975159,93.318542,95.170929,3285.000000
-196.090103,93.316788,97.845589,3287.000000
-196.148819,93.316032,99.184090,3289.000000
-196.329086,93.315407,103.206223,3294.000000
-196.452271,93.315514,105.904060,3295.000000
-196.513916,93.315414,107.245438,3298.000000
-196.637756,93.315048,109.929970,3302.000000
-196.824432,93.314781,113.964142,3303.000000
-196.886688,93.314980,115.308472,3307.000000
-197.073547,93.316299,119.345390,3310.000000
-197.198059,93.317383,122.038414,3311.000000
-197.260315,93.317947,123.385651,3312.000000
-197.322571,93.318542,124.733376,3314.000000
-197.384827,93.319183,126.081581,3315.000000
-197.571777,93.321205,130.132187,3319.000000
-197.634033,93.321617,131.482285,3320.000000
-197.696304,93.321823,132.832855,3323.000000
-198.008347,93.321609,139.604874,3329.000000
-198.070709,93.321777,140.959824,3330.000000
-198.383072,93.322998,147.750839,3337.000000
-198.445419,93.322983,149.106995,3338.000000
-198.507767,93.322884,150.463608,3339.000000
-198.570114,93.322746,151.820679,3344.000000
-198.757156,93.322334,155.894638,3345.000000
-198.819595,93.322243,157.255905,3348.000000
-198.944290,93.321991,159.975021,3350.000000
-199.068985,93.321350,162.695877,3352.000000
-199.131332,93.320839,164.056961,3353.000000
-199.193710,93.320259,165.418732,3354.000000
-199.256058,93.319664,166.780670,3360.000000
-199.505936,93.316689,172.239380,3361.000000
-199.568375,93.316383,173.604279,3363.000000
-199.630722,93.316360,174.968796,3367.000000
-199.818268,93.317223,179.073456,3368.000000
-199.880264,93.317780,180.431046,3369.000000
-199.941940,93.318665,181.782089,3371.000000
-200.003281,93.320038,183.126511,3375.000000
-200.245270,93.326881,188.435593,3377.000000
-200.304642,93.327881,189.739288,3379.000000
-200.363556,93.328758,191.032791,3380.000000
-200.594177,93.331841,196.100372,3385.000000
-200.650436,93.332344,197.338043,3386.000000
-200.706268,93.332596,198.567032,3388.000000
-200.870499,93.332726,202.183517,3391.000000
-200.977539,93.331619,204.542801,3393.000000
-201.031052,93.330795,205.722031,3397.000000
-201.286835,93.328560,211.360168,3400.000000
-201.336502,93.329117,212.455460,3404.000000
-201.575165,93.338478,217.772537,3407.000000
-201.619522,93.340813,218.804535,3408.000000
-201.662186,93.343048,219.827545,3410.000000
-201.806854,93.348198,223.829971,3413.000000
-201.834305,93.348244,224.812988,3416.000000
-201.902374,93.345436,229.621170,3418.000000
-201.900009,93.345238,230.558182,3422.000000
-201.792526,93.341179,235.149643,3424.000000
-201.751312,93.339836,236.047058,3425.000000
-201.702408,93.338356,236.946701,3427.000000
-201.515320,93.332863,239.581680,3428.000000
-201.438950,93.330551,240.447266,3429.000000
-200.710388,93.305901,246.326233,3435.000000
-200.578918,93.301453,247.138275,3436.000000
-199.810028,93.275993,251.128250,3439.000000
-199.634567,93.270912,251.907715,3441.000000
-199.262131,93.261002,253.449005,3442.000000
-198.651367,93.245468,255.717987,3444.000000
-198.433640,93.239708,256.466034,3446.000000
-197.742325,93.221214,258.667542,3448.000000
-197.245895,93.209671,260.107544,3448.000000
-196.986618,93.204224,260.820282,3451.000000
-196.168350,93.187996,262.924835,3452.000000
-195.588837,93.177452,264.300934,3453.000000
-195.289352,93.172371,264.979614,3455.000000
-194.669235,93.163139,266.322815,3455.000000
-193.690430,93.152115,268.291443,3458.000000
-193.351639,93.148979,268.935822,3459.000000
-192.296509,93.140404,270.837433,3462.000000
-191.560898,93.136009,272.079041,3462.000000
-191.181595,93.134262,272.695099,3465.000000
-190.008987,93.133156,274.502075,3467.000000
-188.777878,93.135719,276.264435,3468.000000
-188.352661,93.137306,276.844421,3469.000000
-186.601273,93.145927,279.098480,3473.000000
-186.147339,93.149269,279.649170,3474.000000
-185.687332,93.153038,280.194672,3474.000000
-184.748230,93.161171,281.272003,3478.000000
-183.290009,93.175995,282.855042,3479.000000
-182.792313,93.181030,283.372589,3480.000000
-180.736801,93.211548,285.376892,3483.000000
-180.207535,93.220879,285.863434,3483.000000
-179.672119,93.230705,286.344360,3485.000000
-176.906967,93.285645,288.655426,3488.000000
-176.338028,93.298203,289.097290,3489.000000
-175.763962,93.311394,289.532379,3490.000000
-173.405838,93.368294,291.219360,3493.000000
-172.803085,93.383476,291.626190,3494.000000
-172.195587,93.398926,292.026276,3495.000000
-169.703369,93.463631,293.573853,3498.000000
-169.069916,93.480995,293.944946,3498.000000
-168.431076,93.498444,294.311157,3499.000000
-167.786835,93.516068,294.672180,3500.000000
-165.166794,93.589592,296.049347,3503.000000
-164.500961,93.607948,296.378540,3503.000000
-161.102432,93.702126,297.933228,3507.000000
-160.410568,93.721802,298.223572,3508.000000
-156.887451,93.822098,299.581329,3511.000000
-156.169342,93.842278,299.834808,3512.000000
-155.447021,93.862946,300.081421,3514.000000
-152.524063,93.947708,300.992249,3516.000000
-151.785995,93.968605,301.202271,3518.000000
-149.548248,94.029854,301.792969,3520.000000
-148.046173,94.070068,302.148132,3520.000000
-147.289398,94.090225,302.315033,3521.000000
-145.004654,94.148911,302.774414,3523.000000
-143.467072,94.186432,303.046112,3525.000000
-142.695175,94.204994,303.170166,3528.000000
-138.800507,94.292702,303.682709,3529.000000
-138.012482,94.309937,303.763611,3532.000000
-135.647659,94.360786,303.956573,3532.000000
-133.267334,94.411209,304.079102,3535.000000
-132.470718,94.427193,304.105530,3536.000000
-128.452377,94.508469,304.120209,3539.000000
-127.646805,94.524887,304.098145,3541.000000
-126.036415,94.557724,304.028870,3543.000000
-123.614052,94.603775,303.867126,3544.000000
-122.801628,94.618858,303.797180,3546.000000
-121.178932,94.648827,303.633942,3546.000000
-118.736038,94.693184,303.328735,3549.000000
-117.920845,94.708115,303.209961,3550.000000
-115.485962,94.751671,302.803650,3553.000000
-113.862190,94.780357,302.490387,3554.000000
-113.052032,94.794823,302.321838,3555.000000
-108.990692,94.866585,301.357941,3558.000000
-108.179710,94.880798,301.142029,3561.000000
-105.747002,94.923653,300.446564,3562.000000
-104.124252,94.954254,299.941833,3563.000000
-103.314377,94.969727,299.678040,3565.000000
-100.089973,95.033791,298.546387,3568.000000
-98.490700,95.065773,297.937500,3569.000000
-96.895149,95.097397,297.301819,3572.000000
-93.698586,95.162003,295.940491,3574.000000
-92.902588,95.178886,295.581604,3575.000000
-91.313843,95.212738,294.841553,3578.000000
-88.938759,95.263832,293.673584,3579.000000
-88.150482,95.281303,293.269196,3581.000000
-84.225723,95.370720,291.128571,3584.000000
-83.448181,95.388870,290.678772,3585.000000
-79.591492,95.481026,288.317627,3590.000000
-78.827499,95.501137,287.822296,3591.000000
-75.041702,95.604942,285.233337,3595.000000
-74.289642,95.625641,284.692413,3597.000000
-70.581589,95.735107,281.889252,3600.000000
-69.848595,95.757614,281.309174,3601.000000
-69.117157,95.780304,280.721924,3602.000000
-68.388977,95.803017,280.129181,3604.000000
-66.938858,95.846916,278.925873,3605.000000
-66.216438,95.868950,278.314178,3606.000000
-65.497467,95.891754,277.696930,3607.000000
-64.779297,95.915535,277.071991,3610.000000
-62.644093,95.991585,275.164154,3611.000000
-61.232933,96.044556,273.861969,3613.000000
-60.532310,96.071442,273.202850,3615.000000
-58.442902,96.152641,271.186096,3616.000000
-57.068638,96.208542,269.814453,3618.000000
-56.384560,96.237244,269.117554,3619.000000
-55.706043,96.265976,268.416809,3622.000000
-53.029919,96.381416,265.553284,3624.000000
-52.370525,96.409760,264.821808,3627.000000
-49.143990,96.556755,261.064911,3630.000000
-48.514370,96.587189,260.294220,3633.000000
-46.661469,96.677994,257.950928,3634.000000
-45.450809,96.737991,256.357056,3636.000000
-44.853149,96.767868,255.550949,3640.000000
-41.951664,96.922302,251.441010,3642.000000
-41.391262,96.953781,250.607742,3645.000000
-38.662724,97.104782,246.367523,3652.000000
-36.054134,97.265678,241.988571,3653.000000
-35.547962,97.300278,241.100632,3654.000000
-35.045929,97.335258,240.208450,3656.000000
-33.070522,97.475830,236.593765,3661.000000
-32.104301,97.550858,234.766693,3662.000000
-31.625614,97.589516,233.847931,3664.000000
-29.268126,97.783180,229.203644,3668.000000
-28.803720,97.821526,228.265778,3670.000000
-27.421677,97.943634,225.430206,3674.000000
-26.510984,98.033546,223.525681,3675.000000
-26.059097,98.080688,222.570190,3677.000000
-25.155565,98.178543,220.638947,3678.000000
-24.709551,98.228386,219.674973,3680.000000
-23.820278,98.326958,217.731689,3681.000000
-23.373093,98.376358,216.743088,3684.000000
-22.499882,98.470062,214.789963,3687.000000
-21.207787,98.608658,211.838348,3688.000000
-20.782070,98.654366,210.848679,3692.000000
-19.516052,98.788216,207.863266,3694.000000
-18.678410,98.875473,205.861221,3695.000000
-18.260908,98.917885,204.857071,3698.000000
-15.759261,99.169769,198.789963,3703.000000
-14.923018,99.253090,196.754059,3705.000000
-14.504004,99.294106,195.733795,3707.000000
-13.242846,99.414940,192.663849,3709.000000
-12.820835,99.454880,191.637634,3712.000000
-11.973617,99.534668,189.581284,3714.000000
-11.121089,99.614151,187.520248,3715.000000
-10.692324,99.653717,186.488190,3716.000000
-10.261573,99.693245,185.455276,3718.000000
-8.067212,99.891876,180.276993,3723.000000
-7.618421,99.931725,179.239700,3725.000000
-6.710175,100.011063,177.167328,3727.000000
-5.316307,100.128075,174.062317,3730.000000
-4.842772,100.166679,173.029205,3732.000000
-2.395905,100.360451,167.862854,3737.000000
-1.893350,100.399200,166.834671,3738.000000
0.162498,100.552238,162.730225,3742.000000
0.688052,100.589462,161.705322,3743.000000
1.218306,100.626389,160.680756,3745.000000
1.752290,100.662987,159.658325,3746.000000
2.291763,100.699379,158.634720,3748.000000
3.934882,100.806068,155.574600,3750.000000
4.491888,100.840279,154.556656,3751.000000
5.053404,100.873932,153.540665,3756.000000
7.946770,101.043701,148.476196,3758.000000
8.542886,101.078201,147.469437,3759.000000
11.610506,101.246696,142.490479,3765.000000
12.240698,101.280861,141.511032,3769.000000
14.175097,101.385765,138.594116,3770.000000
15.501644,101.456383,136.669724,3772.000000
16.177233,101.491928,135.712784,3773.000000
16.859299,101.527115,134.761703,3777.000000
19.668100,101.666985,131.000702,3779.000000
20.388174,101.703072,130.075470,3783.000000
22.593273,101.812912,127.332771,3784.000000
23.342955,101.849586,126.429588,3785.000000
24.099535,101.885643,125.531754,3786.000000
24.863087,101.920853,124.639259,3790.000000
27.204824,102.026154,121.986740,3791.000000
28.796780,102.099640,120.254509,3793.000000
29.603374,102.137329,119.397644,3797.000000
32.065208,102.251480,116.864243,3798.000000
33.740845,102.326195,115.206520,3800.000000
34.591129,102.363182,114.385574,3804.000000
39.828594,102.595810,109.628242,3809.000000
40.724476,102.635178,108.863251,3811.000000
42.541412,102.711304,107.350716,3815.000000
45.305889,102.822296,105.152763,3816.000000
46.240662,102.860443,104.438263,3818.000000
51.988068,103.097794,100.346893,3825.000000
53.948574,103.176651,99.062073,3827.000000
56.929974,103.292801,97.208290,3830.000000
57.934517,103.330650,96.609726,3832.000000
59.962833,103.404854,95.439529,3834.000000
63.035297,103.510986,93.760582,3837.000000
64.067917,103.544899,93.220848,3840.000000
69.309006,103.716324,90.671951,3844.000000
70.368568,103.750977,90.193726,3846.000000
71.432175,103.785446,89.725487,3847.000000
72.499748,103.819664,89.267120,3848.000000
73.571106,103.853302,88.818291,3850.000000
75.725281,103.919098,87.949715,3852.000000
76.808838,103.951988,87.530029,3853.000000
77.895363,103.985207,87.120613,3854.000000
80.083626,104.052856,86.330055,3858.000000
83.393669,104.154396,85.216248,3860.000000
84.502029,104.187431,84.864204,3862.000000
86.724510,104.251381,84.188606,3865.000000
90.082169,104.345764,83.244980,3867.000000
91.206284,104.377007,82.949425,3868.000000
92.334778,104.408142,82.662834,3870.000000
95.732895,104.500587,81.860222,3873.000000
96.869453,104.531212,81.611771,3874.000000
98.011574,104.561928,81.372124,3877.000000
100.297241,104.623177,80.922173,3879.000000
103.743446,104.714630,80.316620,3882.000000
104.894470,104.744461,80.133179,3884.000000
107.205086,104.802834,79.792534,3886.000000
110.685677,104.885101,79.346199,3889.000000
111.846565,104.911591,79.215210,3891.000000
117.676041,105.047684,78.693413,3896.000000
118.845940,105.075203,78.615524,3899.000000
123.532570,105.182854,78.391548,3902.000000
124.708931,105.209427,78.357559,3903.000000
125.886314,105.236244,78.332542,3905.000000
127.060616,105.263062,78.316513,3906.000000
128.235458,105.289795,78.309319,3908.000000
130.586594,105.342697,78.321091,3909.000000
131.766891,105.368927,78.340019,3911.000000
132.943466,105.394730,78.367386,3912.000000
134.120407,105.420197,78.403206,3913.000000
135.297638,105.445610,78.447495,3915.000000
140.021500,105.549210,78.709511,3919.000000
141.199509,105.575394,78.795479,3923.000000
147.092239,105.702591,79.343910,3926.000000
148.272354,105.726669,79.476639,3930.000000
154.165543,105.844193,80.251488,3934.000000
155.342148,105.867294,80.427910,3937.000000
161.228149,105.973450,81.410286,3941.000000
162.403244,105.994362,81.626282,3945.000000
165.928421,106.063164,82.314445,3946.000000
168.276169,106.113663,82.806076,3948.000000
169.448441,106.139709,83.061485,3952.000000
175.311722,106.280365,84.438965,3955.000000
182.312408,106.416687,86.289314,3966.000000
186.970764,106.495819,87.643188,3967.000000
188.131821,106.516121,87.996117,3969.000000
190.469406,106.557961,88.725845,3971.000000
191.627457,106.578995,89.096970,3973.000000
195.094757,106.640503,90.246979,3977.000000
197.400085,106.679115,91.044365,3978.000000
198.550781,106.696907,91.452179,3980.000000
200.852402,106.729156,92.287827,3984.000000
204.288605,106.771744,93.586212,3985.000000
205.430496,106.785431,94.031502,3988.000000
207.709961,106.814468,94.941673,3989.000000
211.115067,106.859283,96.354431,3993.000000
212.246262,106.872360,96.837540,3995.000000
214.503326,106.893440,97.821770,3999.000000
217.883209,106.917618,99.345909,4000.000000
219.006042,106.924812,99.864677,4002.000000
224.601151,106.957703,102.516365,4007.000000
225.720428,106.962280,103.055779,4011.000000
229.083023,106.971664,104.685417,4014.000000
231.322906,106.975281,105.775345,4015.000000
232.443954,106.976944,106.321632,4016.000000
235.814499,106.987007,107.967941,4021.000000
238.060883,106.997124,109.070518,4022.000000
239.185074,107.001236,109.624985,4024.000000
240.308456,107.004845,110.181511,4026.000000
245.918854,107.014854,113.018333,4031.000000
247.044418,107.013405,113.603127,4032.000000
248.153961,107.010651,114.186058,4036.000000
252.504074,106.991600,116.543015,4039.000000
253.571487,106.985130,117.141243,4040.000000
254.626450,106.977852,117.741196,4045.000000
258.755554,106.942581,120.176910,4046.000000
259.759949,106.933502,120.790253,4051.000000
264.619202,106.895325,123.872337,4053.000000
265.561066,106.889122,124.492645,4054.000000
267.424774,106.877579,125.741524,4058.000000
270.129242,106.857368,127.604225,4059.000000
271.011414,106.849236,128.224304,4064.000000
275.294250,106.794548,131.310150,4065.000000
276.122833,106.782036,131.921066,4067.000000
279.340881,106.738770,134.338196,4070.000000
280.891876,106.720856,135.531647,4072.000000
281.653015,106.712273,136.125381,4073.000000
282.404663,106.704117,136.717712,4075.000000
284.612091,106.680977,138.497726,4076.000000
285.329163,106.672844,139.091171,4077.000000
286.037354,106.664398,139.684860,4080.000000
288.111694,106.637398,141.475021,4081.000000
289.447235,106.618179,142.671402,4083.000000
290.101166,106.607697,143.270737,4085.000000
292.004883,106.576424,145.078049,4086.000000
293.223511,106.557404,146.289764,4088.000000
293.822479,106.548065,146.902405,4090.000000
295.545135,106.521187,148.734299,4092.000000
296.645020,106.503433,149.963272,4093.000000
297.185699,106.494705,150.586929,4095.000000
298.737213,106.470482,152.455566,4097.000000
299.726013,106.454338,153.711777,4097.000000
300.207275,106.445885,154.343002,4100.000000
302.047577,106.408508,156.889877,4101.000000
302.485474,106.398331,157.530151,4102.000000
302.914673,106.387917,158.171921,4104.000000
304.149384,106.355171,160.106369,4105.000000
304.928589,106.332123,161.401855,4106.000000
305.303955,106.320244,162.049332,4107.000000
305.670441,106.308197,162.697739,4109.000000
307.374084,106.244118,165.950577,4112.000000
307.688873,106.230415,166.601669,4113.000000
308.294250,106.202026,167.907135,4114.000000
309.140381,106.156723,169.867111,4116.000000
309.406006,106.140854,170.520920,4119.000000
310.609283,106.061684,173.802353,4120.000000
310.825226,106.045700,174.460419,4121.000000
311.421204,105.999214,176.432922,4123.000000
311.778809,105.968063,177.751602,4124.000000
311.944794,105.952629,178.408997,4125.000000
312.393585,105.907265,180.379639,4128.000000
312.653381,105.876785,181.691376,4128.000000
312.771515,105.861244,182.345474,4130.000000
312.985229,105.829437,183.655762,4130.000000
313.246735,105.781563,185.615021,4132.000000
313.319427,105.764832,186.266647,4134.000000
313.443878,105.729630,187.568665,4135.000000
313.576660,105.674187,189.522171,4137.000000
313.606598,105.655151,190.171326,4138.000000
313.635162,105.538521,194.079559,4142.000000
313.614044,105.519661,194.731735,4143.000000
313.449066,105.450180,197.339050,4146.000000
313.389282,105.432983,197.990570,4147.000000
313.321899,105.415924,198.643143,4148.000000
313.163330,105.382736,199.945602,4150.000000
312.974548,105.351006,201.241959,4151.000000
312.869354,105.335068,201.889328,4152.000000
312.756714,105.319046,202.535706,4153.000000
312.508606,105.287140,203.828476,4156.000000
312.078949,105.240372,205.761261,4156.000000
311.918549,105.226723,206.401016,4157.000000
311.749176,105.214539,207.040054,4160.000000
310.992035,105.175117,209.599380,4161.000000
310.784088,105.166374,210.238892,4162.000000
310.345490,105.150002,211.510757,4164.000000
309.877075,105.134247,212.777359,4165.000000
309.381287,105.117653,214.037521,4167.000000
308.856476,105.099693,215.292511,4168.000000
308.018890,105.071152,217.155045,4169.000000
307.724152,105.061493,217.773376,4170.000000
307.423523,105.051956,218.386536,4171.000000
306.478424,105.023186,220.213593,4173.000000
305.813110,105.004524,221.416504,4174.000000
305.467682,104.995087,222.018402,4176.000000
304.398895,104.965683,223.798203,4177.000000
